epoch,step,lr,loss_total,bce,mse,10%_win_acc,5%_win_acc,2%_win_acc,1%_win_acc,0.5%_win_acc
1,64,0.00010611250627825214,0.40284213423728943,0.4339001476764679,0.12332014739513397,0.0,0.0,0.0,0.0,0.0
1,65,0.00010761426418884982,0.39870813488960266,0.42945998907089233,0.12194167822599411,0.0,0.0,0.0,0.0,0.0
1,66,0.00010911602209944752,0.3923411965370178,0.4227561950683594,0.11860653758049011,0.0,0.0,0.0,0.0,0.0
1,67,0.0001106177800100452,0.3997220993041992,0.43057921528816223,0.12200815230607986,0.0,0.0,0.0,0.0,0.0
1,68,0.0001121195379206429,0.39064648747444153,0.4208936095237732,0.11842247098684311,0.0,0.0,0.0,0.0,0.0
1,69,0.00011362129583124058,0.3901785910129547,0.4204113781452179,0.11808378994464874,0.0,0.0,0.0,0.0,0.0
1,70,0.00011512305374183828,0.3845479190349579,0.4144347012042999,0.11556699126958847,0.0,0.0,0.0,0.0,0.0
1,71,0.00011662481165243596,0.3847683072090149,0.4146658480167389,0.11569053679704666,0.0,0.0,0.0,0.0,0.0
1,72,0.00011812656956303366,0.3765517473220825,0.4059881567955017,0.11162415891885757,0.0,0.0,0.0,0.0,0.0
1,73,0.00011962832747363134,0.37775087356567383,0.4072532057762146,0.11223003268241882,0.0,0.0,0.0,0.0,0.0
1,74,0.00012113008538422904,0.3694635033607483,0.39848455786705017,0.10827433317899704,0.0,0.0,0.0,0.0,0.0
1,75,0.00012263184329482674,0.3913981318473816,0.42168498039245605,0.11881659924983978,0.0,0.0,0.0,0.0,0.0
1,76,0.00012413360120542443,0.36464619636535645,0.39336782693862915,0.10615163296461105,0.0,0.0,0.0,0.0,0.0
1,77,0.0001256353591160221,0.36345139145851135,0.3921048939228058,0.10556995123624802,0.0,0.0,0.0,0.0,0.0
1,78,0.0001271371170266198,0.3575763702392578,0.38590171933174133,0.10264842957258224,0.0,0.0,0.0,0.0,0.0
1,79,0.0001286388749372175,0.3590283989906311,0.3874468505382538,0.10326232016086578,0.0,0.0,0.0,0.0,0.0
1,80,0.0001301406328478152,0.35630351305007935,0.38453346490859985,0.10223410278558731,0.0,0.0,0.0,0.0,0.0
1,81,0.00013164239075841286,0.3573208153247833,0.3856094181537628,0.10272344201803207,0.0,0.0,0.0,0.0,0.0
1,82,0.00013314414866901056,0.3492341935634613,0.3770415484905243,0.09896806627511978,0.0,0.0,0.0,0.0,0.0
1,83,0.00013464590657960825,0.3500043451786041,0.37785735726356506,0.09932737052440643,0.0,0.0,0.0,0.0,0.0
1,84,0.00013614766449020592,0.3461449146270752,0.37376490235328674,0.09756515175104141,0.0,0.0,0.0,0.0,0.0
1,85,0.00013764942240080362,0.3548414707183838,0.38295653462409973,0.10180594027042389,0.0,0.0,0.0,0.0,0.0
1,86,0.00013915118031140132,0.3413875699043274,0.36871999502182007,0.0953957810997963,0.0,0.0,0.0,0.0,0.0
1,87,0.00014065293822199901,0.3369734287261963,0.36404725909233093,0.0933089405298233,0.0,0.0,0.0,0.0,0.0
1,88,0.00014215469613259668,0.331880658864975,0.3586297631263733,0.09113864600658417,0.0,0.0,0.0,0.0,0.0
1,89,0.00014365645404319438,0.33327749371528625,0.36012065410614014,0.091689333319664,0.0,0.0,0.0,0.0,0.0
1,90,0.00014515821195379208,0.3294990360736847,0.35609665513038635,0.09012049436569214,0.0,0.0,0.0,0.0,0.0
1,91,0.00014665996986438977,0.32803410291671753,0.3545355200767517,0.08952151238918304,0.0,0.0,0.0,0.0,0.0
1,92,0.00014816172777498744,0.32313281297683716,0.34933653473854065,0.08729938417673111,0.0,0.0,0.0,0.0,0.0
1,93,0.00014966348568558514,0.32066789269447327,0.3467300832271576,0.08610817790031433,0.0,0.0,0.0,0.0,0.0
1,94,0.00015116524359618284,0.31510651111602783,0.3408200144767761,0.08368497341871262,0.0,0.0,0.0,0.0,0.0
1,95,0.00015266700150678053,0.3178008794784546,0.3436764180660248,0.0849209800362587,0.0,0.0,0.0,0.0,0.0
1,96,0.0001541687594173782,0.3124869167804718,0.33803579211235046,0.0825471356511116,0.0,0.0,0.0,0.0,0.0
1,97,0.0001556705173279759,0.3102399408817291,0.33565324544906616,0.08152048289775848,0.0,0.0,0.0,0.0,0.0
1,98,0.0001571722752385736,0.30340784788131714,0.3283911943435669,0.07855786383152008,0.0,0.0,0.0,0.0,0.0
1,99,0.00015867403314917127,0.303638756275177,0.32862186431884766,0.07879069447517395,0.0,0.0,0.0,0.0,0.0
1,100,0.00016017579105976896,0.30020561814308167,0.32496458292007446,0.07737474888563156,0.0,0.0,0.0,0.0,0.0
1,101,0.00016167754897036666,0.2982577681541443,0.32289913296699524,0.07648566365242004,0.0,0.0,0.0,0.0,0.0
1,102,0.00016317930688096436,0.29181212186813354,0.3160456717014313,0.07371051609516144,0.0,0.0,0.0,0.0,0.0
1,103,0.00016468106479156203,0.29258623719215393,0.31686174869537354,0.07410679012537003,0.0,0.0,0.0,0.0,0.0
1,104,0.00016618282270215972,0.2854008972644806,0.3092334270477295,0.07090810686349869,0.0,0.0,0.0,0.0,0.0
1,105,0.00016768458061275742,0.28826242685317993,0.3122759461402893,0.07214074581861496,0.0,0.0,0.0,0.0,0.0
1,106,0.00016918633852335512,0.2816535532474518,0.3052372634410858,0.06940039247274399,0.0,0.0,0.0,0.0,0.0
1,107,0.00017068809643395279,0.28444862365722656,0.30818796157836914,0.07079452276229858,0.0,0.0,0.0,0.0,0.0
1,108,0.00017218985434455048,0.2746938467025757,0.2978183329105377,0.06657371670007706,0.0,0.0,0.0,0.0,0.0
1,109,0.00017369161225514818,0.2744341790676117,0.29754772782325745,0.06641241163015366,0.0,0.0,0.0,0.0,0.0
1,110,0.00017519337016574588,0.2701745331287384,0.29300105571746826,0.06473614275455475,0.0,0.0,0.0,0.0,0.0
1,111,0.00017669512807634355,0.27081963419914246,0.2936893105506897,0.06499256193637848,0.0,0.0,0.0,0.0,0.0
1,112,0.00017819688598694124,0.2686324119567871,0.29134756326675415,0.06419602036476135,0.0,0.0,0.0,0.0,0.0
1,113,0.00017969864389753894,0.2650441527366638,0.28753170371055603,0.06265649199485779,0.0,0.0,0.0,0.0,0.0
1,114,0.00018120040180813664,0.25858384370803833,0.2806466221809387,0.06001904234290123,0.0,0.0,0.0,0.0,0.0
1,115,0.0001827021597187343,0.26185643672943115,0.28412166237831116,0.06146940961480141,0.0,0.0,0.0,0.0,0.0
1,116,0.000184203917629332,0.2548658549785614,0.27666303515434265,0.05869135633111,0.0,0.0,0.0,0.0,0.0
1,117,0.0001857056755399297,0.2564360499382019,0.2783183753490448,0.05949532240629196,0.0,0.0,0.0,0.0,0.0
1,118,0.0001872074334505274,0.2494136244058609,0.2708515226840973,0.05647261068224907,0.0,0.0,0.0,0.0,0.0
1,119,0.00018870919136112506,0.25138992071151733,0.2729581892490387,0.05727566406130791,0.0,0.0,0.0,0.0,0.0
1,120,0.00019021094927172276,0.244736909866333,0.2658235430717468,0.05495721846818924,0.0,0.0,0.0,0.0,0.0
1,121,0.00019171270718232046,0.24525722861289978,0.2663957476615906,0.05501066893339157,0.0,0.0,0.0,0.0,0.0
1,122,0.00019321446509291815,0.23968030512332916,0.2604352533817291,0.05288580432534218,0.0,0.0,0.0,0.0,0.0
1,123,0.00019471622300351582,0.23860786855220795,0.2592932879924774,0.05243909731507301,0.0,0.0,0.0,0.0,0.0
1,124,0.00019621798091411352,0.23323045670986176,0.25355976819992065,0.05026662349700928,0.0,0.0,0.0,0.0,0.0
1,125,0.00019771973882471122,0.23589791357517242,0.25640732049942017,0.05131334066390991,0.0,0.0,0.0,0.0,0.0
1,126,0.00019922149673530891,0.23166760802268982,0.2518772780895233,0.04978064447641373,0.0,0.0,0.0,0.0,0.0
1,127,0.00020072325464590658,0.22995123267173767,0.25004392862319946,0.049117036163806915,0.0,0.0,0.0,0.0,0.0
1,128,0.00020222501255650428,0.22476612031459808,0.24448837339878082,0.04726581647992134,0.0,0.0,0.0,0.0,0.0
1,129,0.00020372677046710198,0.2246042639017105,0.244318425655365,0.04717688634991646,0.0,0.0,0.0,0.0,0.0
1,130,0.00020522852837769965,0.22138863801956177,0.240875244140625,0.046009231358766556,0.0,0.0,0.0,0.0,0.0
1,131,0.00020673028628829734,0.21960219740867615,0.2389584332704544,0.04539612680673599,0.0,0.0,0.0,0.0,0.0
1,132,0.00020823204419889504,0.21551112830638885,0.2345661073923111,0.04401634261012077,0.0,0.0,0.0,0.0,0.0
1,133,0.00020973380210949274,0.21618229150772095,0.23528151214122772,0.04428938776254654,0.0,0.0,0.0,0.0,0.0
1,134,0.0002112355600200904,0.21043331921100616,0.22912883758544922,0.04217364639043808,0.0,0.0,0.0,0.0,0.0
1,135,0.0002127373179306881,0.21247032284736633,0.23131293058395386,0.042886845767498016,0.0,0.0,0.0,0.0,0.0
1,136,0.0002142390758412858,0.2063630223274231,0.22476552426815033,0.04074052721261978,0.0,0.0,0.0,0.0,0.0
1,137,0.0002157408337518835,0.2072773426771164,0.22574321925640106,0.04108439385890961,0.0,0.0,0.0,0.0,0.0
1,138,0.00021724259166248117,0.20364989340305328,0.22185246646404266,0.03982679545879364,0.0,0.0,0.0,0.0,0.0
1,139,0.00021874434957307886,0.20385321974754333,0.22205552458763123,0.040032580494880676,0.0,0.0,0.0,0.0,0.0
1,140,0.00022024610748367656,0.1979861855506897,0.21577750146389008,0.037864506244659424,0.0,0.0,0.0,0.0,0.0
1,141,0.00022174786539427426,0.19908753037452698,0.2169492244720459,0.03833235800266266,0.0,0.0,0.0,0.0,0.0
1,142,0.00022324962330487193,0.19407221674919128,0.21158042550086975,0.03649839386343956,0.0,0.0,0.0,0.0,0.0
1,143,0.00022475138121546962,0.1941443532705307,0.2116495668888092,0.03659748658537865,0.0,0.0,0.0,0.0,0.0
1,144,0.00022625313912606732,0.19018612802028656,0.20739319920539856,0.03532255068421364,0.0,0.0,0.0,0.0,0.0
1,145,0.00022775489703666502,0.1899062842130661,0.20709718763828278,0.035188205540180206,0.0,0.0,0.0,0.0,0.0
1,146,0.00022925665494726269,0.18482287228107452,0.20163294672966003,0.03353222459554672,0.0,0.0,0.0,0.0,0.0
1,147,0.00023075841285786038,0.1869373917579651,0.20387667417526245,0.034483928233385086,0.0,0.0,0.0,0.0,0.0
1,148,0.00023226017076845808,0.18230633437633514,0.1989247053861618,0.03274098411202431,0.0,0.0,0.0,0.0,0.0
1,149,0.00023376192867905578,0.1808207482099533,0.19733622670173645,0.032181426882743835,0.0,0.0,0.0,0.0,0.0
1,150,0.00023526368658965345,0.1775323748588562,0.19378989934921265,0.031214699149131775,0.0,0.0,0.0,0.0,0.0
1,151,0.00023676544450025114,0.1769748330116272,0.19319060444831848,0.031033067032694817,0.0,0.0,0.0,0.0,0.0
1,152,0.00023826720241084884,0.17163509130477905,0.18744052946567535,0.029386185109615326,0.0,0.0,0.0,0.0,0.0
1,153,0.00023976896032144654,0.17256349325180054,0.1884312927722931,0.02975328452885151,0.0,0.0,0.0,0.0,0.0
1,154,0.0002412707182320442,0.1690303534269333,0.1846148818731308,0.028769655153155327,0.0,0.0,0.0,0.0,0.0
1,155,0.0002427724761426419,0.16909126937389374,0.1846945881843567,0.028661441057920456,0.0,0.0,0.0,0.0,0.0
1,156,0.0002442742340532396,0.16594752669334412,0.1812889128923416,0.027875127270817757,0.0,0.0,0.0,0.0,0.0
1,157,0.0002457759919638373,0.16613316535949707,0.18149133026599884,0.02790975011885166,0.0,0.0,0.0,0.0,0.0
1,158,0.00024727774987443496,0.1599017232656479,0.174796923995018,0.025845030322670937,0.0,0.0,0.0,0.0,0.0
1,159,0.0002487795077850327,0.15941832959651947,0.17427417635917664,0.02571563608944416,0.0,0.0,0.0,0.0,0.0
1,160,0.00025028126569563036,0.1565702110528946,0.17119847238063812,0.02491600252687931,0.0,0.0,0.0,0.0,0.0
1,161,0.00025178302360622803,0.15603315830230713,0.17061765491962433,0.024772796779870987,0.0,0.0,0.0,0.0,0.0
1,162,0.00025328478151682575,0.15292643010616302,0.1672588288784027,0.023934831842780113,0.0,0.0,0.0,0.0,0.0
1,163,0.0002547865394274234,0.1539662927389145,0.1683730036020279,0.024305876344442368,0.0,0.0,0.0,0.0,0.0
1,164,0.00025628829733802114,0.14945027232170105,0.16350339353084564,0.022972295060753822,0.0,0.0,0.0,0.0,0.0
1,165,0.0002577900552486188,0.1490693986415863,0.16310332715511322,0.022764114663004875,0.0,0.0,0.0,0.0,0.0
1,166,0.00025929181315921654,0.14470557868480682,0.15838685631752014,0.021574106067419052,0.0,0.0,0.0,0.0,0.0
1,167,0.0002607935710698142,0.1445421278476715,0.15820804238319397,0.021548843011260033,0.0,0.0,0.0,0.0,0.0
1,168,0.0002622953289804119,0.14182265102863312,0.15526080131530762,0.020879345014691353,0.0,0.0,0.0,0.0,0.0
1,169,0.0002637970868910096,0.14286889135837555,0.15638163685798645,0.02125420607626438,0.0,0.0,0.0,0.0,0.0
1,170,0.00026529884480160727,0.13738387823104858,0.1504664421081543,0.019640790298581123,0.0,0.0,0.0,0.0,0.0
1,171,0.00026680060271220494,0.13706102967262268,0.1501188576221466,0.019540604203939438,0.0,0.0,0.0,0.0,0.0
1,172,0.00026830236062280266,0.1353663206100464,0.14825519919395447,0.01936647854745388,0.0,0.0,0.0,0.0,0.0
1,173,0.00026980411853340033,0.13477714359760284,0.1476304829120636,0.019097115844488144,0.0,0.0,0.0,0.0,0.0
1,174,0.00027130587644399806,0.13131782412528992,0.143899068236351,0.018086755648255348,0.0,0.0,0.0,0.0,0.0
1,175,0.0002728076343545957,0.13122612237930298,0.14379356801509857,0.01811918057501316,0.0,0.0,0.0,0.0,0.0
1,176,0.0002743093922651934,0.12887445092201233,0.1412297785282135,0.01767653413116932,0.0,0.0,0.0,0.0,0.0
1,177,0.0002758111501757911,0.12856189906597137,0.14089590311050415,0.01755596697330475,0.0,0.0,0.0,0.0,0.0
1,178,0.0002773129080863888,0.12458495795726776,0.13659538328647614,0.016491198912262917,0.0,0.0,0.0,0.0,0.0
1,179,0.00027881466599698646,0.12422607839107513,0.13621708750724792,0.016307039186358452,0.0,0.0,0.0,0.0,0.0
1,180,0.0002803164239075842,0.12113669514656067,0.13285554945468903,0.015667015686631203,0.0,0.0,0.0,0.0,0.0
1,181,0.00028181818181818185,0.12099424749612808,0.1327059119939804,0.015589315444231033,0.0,0.0,0.0,0.0,0.0
1,182,0.0002833199397287796,0.11900162696838379,0.13053637742996216,0.015188938938081264,0.0,0.0,0.0,0.0,0.0
1,183,0.00028482169763937725,0.11834369599819183,0.12983132898807526,0.014955033548176289,0.0,0.0,0.0,0.0,0.0
1,184,0.0002863234555499749,0.11565081030130386,0.12690988183021545,0.014319164678454399,0.0,0.0,0.0,0.0,0.0
1,185,0.00028782521346057264,0.11492098867893219,0.12611882388591766,0.014140517450869083,0.0,0.0,0.0,0.0,0.0
1,186,0.0002893269713711703,0.1118021160364151,0.12273366749286652,0.013418173417448997,0.0,0.0,0.0,0.0,0.0
1,187,0.000290828729281768,0.11241062730550766,0.12338294088840485,0.013659819029271603,0.0,0.0,0.0,0.0,0.0
1,188,0.0002923304871923657,0.10917960852384567,0.1198842003941536,0.012838284485042095,0.0,0.0,0.0,0.0,0.0
1,189,0.00029383224510296337,0.10994607210159302,0.12069930881261826,0.013166991993784904,0.125,0.0,0.0,0.0,0.0
1,190,0.0002953340030135611,0.10679205507040024,0.1172688826918602,0.012500636279582977,0.0,0.0,0.0,0.0,0.0
1,191,0.00029683576092415877,0.10714670270681381,0.11766764521598816,0.012458296492695808,0.0,0.0,0.0,0.0,0.0
1,192,0.00029833751883475643,0.1043749526143074,0.11465028673410416,0.011896960437297821,0.125,0.0,0.0,0.0,0.0
1,193,0.00029983927674535416,0.10325508564710617,0.11343997716903687,0.01159108616411686,0.0,0.0,0.0,0.0,0.0
1,194,0.00030134103465595183,0.10140811651945114,0.1114286407828331,0.011223431676626205,0.0,0.0,0.0,0.0,0.0
1,195,0.0003028427925665495,0.10182301700115204,0.1118689626455307,0.011409495957195759,0.0,0.0,0.0,0.0,0.0
1,196,0.0003043445504771472,0.09867338091135025,0.10845406353473663,0.010647254064679146,0.0,0.0,0.0,0.0,0.0
1,197,0.0003058463083877449,0.09834151715040207,0.10809164494276047,0.01059040892869234,0.0,0.0,0.0,0.0,0.0
1,198,0.00030734806629834256,0.09576710313558578,0.10528980195522308,0.010062810964882374,0.0,0.0,0.0,0.0,0.0
1,199,0.0003088498242089403,0.09563210606575012,0.10514073073863983,0.010054470971226692,0.125,0.125,0.0,0.0,0.0
1,200,0.00031035158211953795,0.09404278546571732,0.10339710861444473,0.009853909723460674,0.0,0.0,0.0,0.0,0.0
1,201,0.0003118533400301357,0.09400466084480286,0.10336499661207199,0.009761684574186802,0.0,0.0,0.0,0.0,0.0
1,202,0.00031335509794073335,0.09113282710313797,0.10023724287748337,0.00919315591454506,0.0,0.0,0.0,0.0,0.0
1,203,0.000314856855851331,0.09050944447517395,0.09956077486276627,0.009047459810972214,0.0,0.0,0.0,0.0,0.0
1,204,0.00031635861376192874,0.08878891170024872,0.0976773351430893,0.008793124929070473,0.0,0.0,0.0,0.0,0.0
1,205,0.0003178603716725264,0.08861462026834488,0.09748946875333786,0.008741043508052826,0.0,0.0,0.0,0.0,0.0
1,206,0.0003193621295831241,0.08648761361837387,0.09517139196395874,0.008333616890013218,0.0,0.0,0.0,0.0,0.0
1,207,0.0003208638874937218,0.08656586706638336,0.09525538980960846,0.00836024060845375,0.0,0.0,0.0,0.0,0.0
1,208,0.0003223656454043195,0.08471498638391495,0.09323351830244064,0.008048170246183872,0.0,0.0,0.0,0.0,0.0
1,209,0.0003238674033149172,0.08501043915748596,0.09355472028255463,0.008111914619803429,0.0,0.0,0.0,0.0,0.0
1,210,0.00032536916122551487,0.0844511166214943,0.09293419867753983,0.008103419095277786,0.0,0.0,0.0,0.0,0.0
1,211,0.00032687091913611254,0.08378008008003235,0.09220193326473236,0.007983436807990074,0.0,0.0,0.0,0.0,0.0
1,212,0.00032837267704671026,0.0817599967122078,0.0899958610534668,0.007637201342731714,0.0,0.0,0.0,0.0,0.0
1,213,0.00032987443495730793,0.08057704567909241,0.088715560734272,0.007330385502427816,0.0,0.0,0.0,0.0,0.0
1,214,0.0003313761928679056,0.07903307676315308,0.08703136444091797,0.00704847602173686,0.0,0.0,0.0,0.0,0.0
1,215,0.0003328779507785033,0.07972536981105804,0.08778514713048935,0.0071874153800308704,0.0,0.0,0.0,0.0,0.0
1,216,0.000334379708689101,0.07764322310686111,0.085503488779068,0.006900904234498739,0.0,0.0,0.0,0.0,0.0
1,217,0.0003358814665996987,0.07712188363075256,0.08494014292955399,0.006757587194442749,0.0,0.0,0.0,0.0,0.0
1,218,0.0003373832245102964,0.07562977075576782,0.08331132680177689,0.006495822686702013,0.0,0.0,0.0,0.0,0.0
1,219,0.00033888498242089406,0.07541343569755554,0.08307518064975739,0.006457718554884195,0.0,0.0,0.0,0.0,0.0
1,220,0.0003403867403314918,0.07387957721948624,0.08139710873365402,0.006221811752766371,0.0,0.0,0.0,0.0,0.0
1,221,0.00034188849824208945,0.07407084852457047,0.08160550892353058,0.006258928682655096,0.0,0.0,0.0,0.0,0.0
1,222,0.0003433902561526871,0.07168702036142349,0.0789995938539505,0.005873869638890028,0.0,0.0,0.0,0.0,0.0
1,223,0.00034489201406328484,0.07175133377313614,0.0790720134973526,0.005865249317139387,0.0,0.0,0.0,0.0,0.0
1,224,0.0003463937719738825,0.07006718218326569,0.07722852379083633,0.005615125875920057,0.0,0.0,0.0,0.0,0.0
1,225,0.0003478955298844802,0.07005975395441055,0.0772203803062439,0.0056141447275877,0.0,0.0,0.0,0.0,0.0
